file,mal/ben(1/0)
82f88c4ba153608d7d5c42ecaff1e068.vir,1
82fd7811899c0f2ef5b7ff7cca4c59fd.vir,1
82ffa71bb5059020520d70eb4a493733.vir,0
82ffcefbd9d3b723e92b086fe83b6d6d.vir,1
82ffd6c40a6ace2346e1128701a627c0.vir,1
830ae7cce01e2c47b3d4ad1b06949c2e.vir,1
831160c4fc7f45522bcb5c2de7b9735a.vir,0
83150433d0a22215e20d1870d279ff79.vir,1
831d0816b715688cf9bc3ec1a14108cf.vir,0
83241cd922685e0a87e5612246a9ae2b.vir,1
83457dbc1c89c6c8c3d85b16de787e5c.vir,1
834c57157d0dd5d1c46f3476bd3aa830.vir,0
835cf672a4c59244db75bc21b13c19f1.vir,1
83675a5a934cd28b25bbb23f9b2e24f7.vir,1
836af98fa0e92868bb19da8334da0d3a.vir,0
8373e8af90a96ee3c2cd12399b2e6835.vir,1
8381a9668b4905f668ed69db663d3ba3.vir,0
8387e98d3077bf7534cb85348023f6d1.vir,1
8388cc41fe3aa43031b76288fb364572.vir,0
8389b41a0c8e0a86c65510321a5cb09a.vir,1
838a180f57aef72fc74ae568caa46b12.vir,1
838c1281fa95e94637d313463594ca3b.vir,1
8394eb8f22940b847134015f208500e1.vir,1
83969f927104c1953025bb80ba2bfcb4.vir,1
8396d1fe3864ee106a642293b9b85375.vir,0
8398bcfaa1decfa192d98c9c1c266909.vir,1
839a3b6271a1298360622b4026705c0a.vir,1
83a0811005777ea226d32e30466734b4.vir,1
83a8b44e752ff3567ad610fc061efdbe.vir,1
83ae4fac161a69e8d482953a51db983a.vir,1
83b49cdbf513f82a0d424ae9525cc041.vir,1
83b8a4541b0a26b6d343971bd879df26.vir,1
83bad7feeacc74f72bcf35e7b9520c5d.vir,1
83be1f9748b181e1509fa0d22a28ea5d.vir,1
83bf8fc13ea3e4fec08b10a7e4552caa.vir,0
83bfd83ceda954a9d08a4b9c6a7123a3.vir,1
83c94a0ae324b234908407a8b10d445c.vir,0
83d70130f62de12fcd7ba947bafd0209.vir,1
83e2d6b6b8d51b8872f996c9ca232749.vir,1
83e2da04ac45bcebe15e4e928a7e4147.vir,1
83e6008318922127b24686e1d9ced7fb.vir,1
83e669bf5f3aec85aaf803de8ee5081d.vir,1
83e6acc8cd86bb46f2dd2fb54faee074.vir,0
83e734f1ac06427b5772f95d4f1b2370.vir,1
83ec1401bf38e3909cec0ab1c995db78.vir,1
84042918fa1366a4d47ef2889d30983a.vir,1
840f3d05f1bcfd1985240dab08b10933.vir,1
8410702e143b8ab32ccbb89553d3f970.vir,0
841b1af373dcd7203c633976d6d4721a.vir,1
841d6c83b441d1309f6a8fc6b21a02c4.vir,0
841fbf9ad11ea89178b4cee6c1152789.vir,0
842f2f701241a6b2b8cf313e84981241.vir,1
84308a5a794379f00deb4703156cc6fc.vir,0
843d8b3f364cd929433be13e573d0aec.vir,0
843f7d7ba38e108d25fb2b79e3471d57.vir,1
8446b0aa114fa9120aac77f2f4e5662d.vir,1
8453b77e4200302a7b4e1f77473517f6.vir,1
845607117c81e43d7b46339c83db1133.vir,0
8459d8381a0438fb098d7525aefc0c8f.vir,1
845e488a9efddf967a6cbafc9ce0506d.vir,1
845e95494302a2bc3e7be3e800adea4f.vir,1
846aac9618cda871aa6040ca4640b1cd.vir,0
84750463b9420d31ae655f1f544373ad.vir,1
847d5860394488ba346a56cb8bb69350.vir,0
848971649a01a4ed9061ea2246e535d5.vir,1
848e8b28312adbac5232fbd8023ddcd5.vir,0
848eee1edd1d474554e17b7799afd063.vir,1
849719ddca440092d897f6dfc3e3a48d.vir,0
84a6881fb73db3a02b32691a36e369b3.vir,1
84a6b5f82fd929426abb5e24b2e2d6e7.vir,1
84a80dd06fb1cea7ff22edf757f6c031.vir,1
84a89c5dfa3686fd1de00cf9215d952c.vir,0
84a9b9b387068f4b0a5476b51691fbbe.vir,1
84af4078a5cc7df2f76b3a4d485bf23f.vir,1
84b225623b3fd9f64adb38326eee192e.vir,1
84b2f43eb7f8d2d518526fc42bd8bb29.vir,0
84bbe8b159b3eb759cb78104edf5f1a4.vir,0
84c075375ddef016e359523829253605.vir,1
84c9b8c5f96b339e23b024d341f07fae.vir,1
84cc936bd7b06044a2cfef172c563218.vir,1
84cd41b8d53e9842a6850fe3dc00cbc3.vir,1
84d64ce68fb8f555d1d8ab076dfc16f5.vir,1
84d7da5a748c57dc1c71ce08072da955.vir,0
84ee0352eb1c081aae93c5cddbb27890.vir,1
84eeff44113492715aa94b90dc8699f5.vir,1
84f498613d25be1d6f990c7db4bbfb36.vir,1
84fb30b53c76b344a60446d8bd755986.vir,0
8506f81e9280ba36e12733c93067350e.vir,1
85074f9de143267536e66da419ddfd94.vir,1
850cc27e629de6108601bbc8b604e3d1.vir,0
850ea7eb665da83deaefd8a0ec01ad8d.vir,1
85182418052fba5f334217e34633bd06.vir,1
852b2d409cc3f867a80112d98c9f3ea3.vir,0
8532b0d49402bb4aa874c08449a76988.vir,1
8544f35e6709acce13e1b088e869f4ae.vir,0
85489eb56209e65f0e3bde49980ec40f.vir,1
8552485beea313add2be401eb5c8db64.vir,0
85566999c52c290a01e7a6a00a246900.vir,1
855b3636ba180ba6c6f6599061ccb19c.vir,1
855c4583b083fe6c739fa99aa715ea74.vir,0
856282741722dc3dee4f488d5158ac3e.vir,1
85649460122a596c01040fc07e71f9ca.vir,0
856522ee73d52d9093ca1ac12d52ba55.vir,1
856ef8a1108e612a4614d14b47bd1c29.vir,0
858a8bf5110698f44090a2a7eb0ac0d0.vir,1
8590f5d6933b2e463d746477820041c0.vir,0
859269ce281ecf496d59d088e74ae8a1.vir,1
8592afb1d30e13b5fb761f47175f795a.vir,1
859486b6fe7a76fd6284c5587c47e831.vir,1
859e9c830b07bab9414190a95b97deff.vir,1
85a0de9cd8828ca9a94e4fe88c774d9a.vir,0
85a4984a3bffe6e03add1befe54d5fdb.vir,1
85ac1244231d29e9845f908ae49475ac.vir,1
85b6be3b066a64eb49e5f2a735877c27.vir,1
85b7187c9f7bf8d20bc149f1156cbf17.vir,1
85b798c57817b7d2e584d865c022b1d8.vir,1
85b941f5e0605fdd9bc55cf4458d7e7e.vir,0
85cb974f4e4b6de6f2c483b354c0a6fd.vir,1
85cc8addeb5a541d84e9e40b3001e648.vir,1
85d43cb7255af31e9d2a4ae369058f58.vir,0
85eb9724364a0737e2f2dcb847beb327.vir,1
85fa490269ebca79e896273c2a94f972.vir,1
85fc1bc4b823f3c07f7333a2add7a07d.vir,0
85fcc1c2bb89cf4c8f664b4cab2ba28d.vir,1
85ff68db61fe4c72239ddfea4624db51.vir,1
86075d75026becdec6d65a221dedb794.vir,0
860e560feaee166cce14b383423ee4e5.vir,1
860fcd856b231c5e063bf0d31f99e1e3.vir,0
86136b047e539217162b5094c26e68e1.vir,1
8617a4db78423d5122d07b5427b78784.vir,1
861965d4a208cbdf7fcc2d5881ff17ac.vir,1
861b51cb22523d732ce672d9e85d1364.vir,1
861cdbefd088398601e3b888b5c3e512.vir,1
861f58b2e92e6b492d0997530560f566.vir,1
8626898415cd07aefc21a963e0c75e20.vir,1
862c06411a76af14da8da37fd517c4dc.vir,0
8631f8fb29709d926bb80782c9639480.vir,1
863454ea2766d1146e4325b0f9ccc14c.vir,1
863a637b7d35025a6a5f33d5bbacb494.vir,1
863c240856ebc1a8c57ebe13051390bc.vir,1
864bf505e0e3de3f2c8a1595b5eee13f.vir,1
8651f5c7d6ef3beace5fd6a198f3cb3f.vir,0
866c12590007dbbabad470e34515f4b5.vir,1
866c292fe4c0f7e0023bd0e09128cb08.vir,0
866d3489ea62d125c3ef7ced403cae07.vir,1
8671790fef2e411d598a567b3494aeed.vir,1
8679a5256e5d61367c1170e45b1f1740.vir,0
867aa67736bc9883ee50c9f7324e9291.vir,1
868875c955af4926d3b3b3a923915460.vir,0
868c14e28f3ec989f95c0b9170ded5e5.vir,1
869457c5004b814d4a5b01096a4bd8bf.vir,1
86946ed85dd83c10b5d1d6ecd9212490.vir,1
869679fe7763d7594c59abd6174aaf29.vir,1
86968074d1f6d2fbbe5ad917b4682b5c.vir,0
86a177e1011f025c57c7cea400120b3a.vir,1
86b16f56755893646d226f499cee2aab.vir,1
86bcaa51e8186dc4c70c9ca34c8702ce.vir,0
86cc3cc51d7a6aa42d6f2a8b34c61f45.vir,1
86d010688190c7e2568570d96df76f8b.vir,1
86d4f5cf83ec4a66f7c285463e2321f2.vir,1
86deb5889a4348ef85516081bca839cf.vir,1
86e672a4d67df793ceb5482b4eef1226.vir,1
86ea71dbd58e494495bad50a4466739f.vir,1
86ebe2a89c23d4c38d1e55fe57211f00.vir,0
86ee145b84a53415e1dc435c1f4e7c7f.vir,1
86fb6f54210d851e684cbdc5606b1129.vir,1
86fc5b01e3e7840a29f1bf9e1a8bb665.vir,1
870450dfd2f791ac21ec92aadf1c6ead.vir,1
87065db1660065718d55180c29996d93.vir,0
87088d7f84fc2b6131be164903221fcb.vir,0
872067c0421712650310abcba0215935.vir,0
87276a31c26c91d686b6a25d0388e88b.vir,1
872c8c199fe014894a1466a7ce28bf65.vir,1
87301231998f9f5c783a19de7d57bc46.vir,1
8732e1a194af9c84616f155aabf5bb3c.vir,0
8742d833ff1c61296db1caac8972a3bd.vir,0
8743681a010443373b116ae21323ac4e.vir,1
87560dceac210c713c1d61cfd8d691c3.vir,1
875bc7a4022e30dfa5c7a1b6d1800e96.vir,1
875c042ebe0e478833db0607e8ee8e7e.vir,0
8763a6ae385b6c3f68d23e0ee269b887.vir,1
87659c8881ee6f01bd32d9977378db5d.vir,0
876cda6e6cb1cc90ecc2a92db2d6087a.vir,1
8776bc743b4de18870fa4233a4d9844f.vir,1
877eb59be0eb504aba103f4048b82f22.vir,1
87833579c3c31cc6005b0d2317151d20.vir,1
8789746ff13008b90f73463355370903.vir,0
878bd97a2385c65d6940576a5a8eab57.vir,1
879516fa504d93b75de7cba0bb1972ea.vir,1
87951fdeda0c57e858bf035133d6b282.vir,0
8799761b5a7cdf8c135867267f66f308.vir,1
87ac45e95e26e038835b5d0ce8bf15c7.vir,0
87bdac226a5b592de6d7b94feb8142ea.vir,1
87bef9ee81c704f22c644afcd7d428ec.vir,1
87c1a134f10d576d0daeb450e91c3428.vir,1
87cabad00c59323333e067ec626fb553.vir,1
87cc854dc8c9a8a21b6579993423f837.vir,1
87d8192975a0e1e86b89fc5affe571d6.vir,0
87db27721a325e266ca6a54aad40f873.vir,1
87ddb7c60155325c2e378c720b9d5d84.vir,1
87ddbef1501cb9a5e657de4c480cea84.vir,0
87deffb06763bdcd5704822159fcbac0.vir,1
87e2fcec1a98221ccd0d6f6a3313ae9b.vir,1
87e442995627ac41d085396a00054395.vir,0
87e973c4da9e0b51d889355b572314f2.vir,1
87ead6f72e7c252f96dbe538e8d29541.vir,1
87eb74d61091396a679cd127307bfba4.vir,1
87f49e7e9ae2e5c242373f746a940380.vir,1
87f921739297d923456eef64187677c0.vir,1
8802cbd724b46139acbe7bf68a24e435.vir,0
88226ea618ded41d8c9b18b8e79bc976.vir,1
882dc9bd82c29421f529b6c37718b489.vir,1
882f73fb91f4684c68c2c7ed94c4bd60.vir,0
88392aff7205f39ba37b88728aecabe3.vir,1
8839fa37d70443104b12716903afff34.vir,1
883f2954a0f67e96d5f2537df7b9d7ad.vir,1
883f4b7c78ad487d3921d1890da8e85c.vir,1
884546d8f40dbd161e20082b4eb34252.vir,1
8847cee9961f1bd1ec1ed14311f18892.vir,0
8850ff789898de12ca943f50847174df.vir,1
8858c8562d81061ceded9ab7fc663216.vir,0
88666ddfee3bef190d5389b00784e402.vir,1
88745bd28a83a7b2cda3659db646481b.vir,0
887974ff13fa7d5c1406b815d4c1b380.vir,1
88842471ed2eb8b7e115f7aeff2881ef.vir,0
888c800c17e402eb2ddf561d235fad81.vir,1
8891a96af4f56d0aac87fd484117e567.vir,1
8895d9494662448bc0f86e1db9eeacde.vir,1
88a49f09ac8cc96579af4d9d62ac55a7.vir,0
88aa5d7d27d049c13feaa88703ea5ee5.vir,0
88bafc21db297fd2551808c21488fbee.vir,1
88c0932f6fcc23efce957f96f741cb97.vir,1
88c15107a28a787291cc7fa9076a1c55.vir,1
88c3d92072a19c13ddb41638078dd30f.vir,0
88c5da54b7b1a72b0f5155f8799d971e.vir,1
88d2778b2509b25a78493ea6bc609124.vir,1
88d81d56d76faaab48b75b7023796c5c.vir,1
88d959f405c8367368b5d636d13ecf5e.vir,1
88dea02e0e6b81d012c00f8db5b450d6.vir,0
88df06454e8b78193328619b27a8dcc2.vir,1
88f602674d8ce0048a70fed642d579fb.vir,1
88f747339be63b1044f9c43883bda91f.vir,0
88fdc003a5d270bffd0609620a83d3e2.vir,1
8900ab078302783001c66badecd8ca02.vir,1
890378ce76b1d5c7c3cae71031f35ce4.vir,0
890840a9c446498360f6a45948e8bd90.vir,0
8917122e5c63cc35fc0a69e368311b5d.vir,1
891de6cf8adc9374bb56edb5a54dd06c.vir,0
89347741858695b29340c808d07e8826.vir,0
89403ddc5957ffa0cef53866bc8692c2.vir,1
8943846d341eaf6828c1502cba467f34.vir,1
894a4e9d259576dfe3425e52415e350b.vir,0
8956d1665640e252963c3b961fad1b04.vir,1
8958156e8e8f0590e2c654553b5d0075.vir,1
89596756ca0fe2d7ec01f742913e0448.vir,0
8969375cd7e7e25f8f2e8a0dd3f4707b.vir,1
8969b499166ad07eba4e3b505cece2b6.vir,1
896f5965c641eb70dfed424a50a88df0.vir,1
897233d1c9f3d9e564d27ba5f606f625.vir,0
89838a8dc388a7bbf85af9bd92425336.vir,1
898907fd3625963ae2fed70fa4e6ca08.vir,0
898b94315be001da02417e54dbfef04d.vir,1
89a3660b9cef70953787e8ac0d7e430b.vir,1
89a3d1e2f03045c04c5d72ff3520ee2f.vir,1
89a56355e777b7f739bc813b077f4b9c.vir,1
89addd6550092953d50abcf7ea9d438d.vir,0
89adf7690043f6c835751b13e4700a38.vir,0
89c3b95fd8d7245dd42604398e260eb9.vir,1
89cd4b6531d3ebb811b96f4cddc898f7.vir,1
89cea24376d12096aaca918823aa0c42.vir,0
89e304b43bea804881234db4dc0dce01.vir,0
89ee850350cb2e0e332b835156d5474d.vir,1
89efa77baf2b53ef2c52c3d723707c5e.vir,0
89f18ec8ffeeadf6f795a0f161e3a97d.vir,1
89f6736e3a435f78461129240d4cc1c8.vir,1
89f7ae27482fc43a087acc03e71bf88c.vir,1
89fc17cb8c7762e312c950b6ca820545.vir,1
8a01dfa7573bcab174b710248d5f01cb.vir,0
8a04b14f2feaf3f777731c3c57c101dd.vir,1
8a0f5222aaa90cfa6f0cc15047a4ca11.vir,1
8a1c41c86cb97144f2e435428547975a.vir,0
8a1cad546ee32ffda9138afcd02a8232.vir,1
8a220c2bca77026d046f3a2188e41982.vir,1
8a38f926f35bf7956e62216e6c25d81c.vir,0
8a3bcc8800885febd75799dc942e023e.vir,1
8a3c69f2b4df17555dab5fae7ead2751.vir,1
8a3c8712d3626cef78c40c8866c4a7a7.vir,1
8a452a616244c52d5aa9cb716391b080.vir,0
8a5bfe6484b83e7d20a417d665339614.vir,0
8a5c56ddd53034a27bb9753e3eee766b.vir,1
8a5e9d04d1e57d386db9a2830acfb494.vir,1
8a68aacad44af3c7e57b88c855ba12d1.vir,1
8a6c0d5fbb5a28df131f58d4ad34d4c2.vir,1
8a70835e12aa1a8061d91551cf1680a3.vir,1
8a70cd9e8adbe97a9d32a3aa03f4b883.vir,1
8a746b41818bcf4310de27b9ab991c67.vir,0
8a7d85e74a25582f2cf59ef99af440cb.vir,1
8a830836ef58729d4fbd68ac08abc85c.vir,1
8a8312c543334b4dcdb517163ed65707.vir,0
8a8359440a4edc7c7f70ee70a5a4f820.vir,1
8a868b2e7bd68060d81203afb38b64be.vir,1
8a94ffc85e1a79e15ce53333209c0402.vir,1
8a99d7aa15996bf46bb1e3b4b4564bcf.vir,0
8aa316c61b6554d39a710b52ec37f81b.vir,1
8aa52248c42b4203941b8672e5beb4c7.vir,1
8aa7b757769dc46c46055bebd99c1c2e.vir,1
8aca335ff10ee8af5e1dac11a22dcff4.vir,0
8ace9f0f5c52d39fa986f8235e0e0d32.vir,1
8ad169638652248677722eaff7d14389.vir,1
8ad20a6dbe69b70a15850c328713d69c.vir,1
8ad3032d197af56f55be00202f658442.vir,0
8adb9c3416c45010ab757c912d8843ce.vir,1
8ae1631bf1fa030c0b4892b10df02940.vir,1
8aee978da120d722fb6c316e562a35cc.vir,0
8af0ae7e5305a6b0c1e05dd13028474d.vir,1
8af174dd01f7ba8648a2c05dcaba146b.vir,1
8af8d2c50f0f5cbd668a744e814ff51e.vir,0
8afdef8eb8b7d4e8cf90db2e6a69b105.vir,1
8b048bebfbcb6535cf0a4edf187a04e6.vir,1
8b10604cebbf70d3d0a400bff0d14091.vir,0
8b17015b4a03431b547d8bd8aa3b6075.vir,1
8b1c1feefbca64012f7d192b8752b747.vir,1
8b1ea2ceaddf150c9b5cd370fdaf32ce.vir,1
8b28c6e802ce40888adf26a40fd7c14c.vir,1
8b2a6765350bfc8526a03747eb6a01e6.vir,1
8b2faedea61f7745ce0fa2fa54956ffe.vir,0
8b3c3c465386c85f96be3b67c85dc4cf.vir,1
8b3eceade1cb4f2996a719b2aa32ac91.vir,1
8b43bc18bba603663f6daf02718c3342.vir,0
8b48f34abacbbb87a772e8797f56fbc1.vir,1
8b49b43c2f4c59884368bcfb4ce60fb1.vir,1
8b4ebee1a284e15ef0dd4039296550f7.vir,1
8b508fbaedc1a1c34805b8ac3ea6b130.vir,1
8b593c1f822969b12e1b546abf26bab6.vir,1
8b5b1f486cf91eef7328b8ff8abb05a7.vir,0
8b618b3f49622fe916e908ec73914961.vir,1
8b704b2714bdbd40751b7d2e5fa0ea2a.vir,0
8b77b75701c69578c286b547088f5201.vir,1
8b7839a36ded9a868d95e87f2e93d39f.vir,1
8b7bb50ddd4534308b196bb5680d0330.vir,1
8b8ca84282328f22057fbcf9a358695c.vir,1
8b90c22cb5a15f635075fd8af239b6a4.vir,1
8b91532d7d080e6a08f8e00cb4d60178.vir,0
8b993264629927d7dee2b2c1d3175d44.vir,1
8b9dfcc2cb81fa16716aeecc1e32f5d1.vir,1
8ba8ba53816d08dcc3f46299a12fe8a3.vir,1
8bae68a55af1c8582c0964d25ef6b3cc.vir,0
8bb0bc8328797e999f7f8945668330e9.vir,1
8bb0f5f8ada8907198cd4da14b983d90.vir,1
8bba3a5d9aae121aca0597c8726c47bf.vir,0
8bc04a2b373492b7fea4e23152f71b20.vir,1
8bc5f410c2cb8949835603a8c0f7f68c.vir,1
8bca83cc24d69258b440a6a87cf5caf8.vir,0
8bcacfb28b96179164f01e7e8b46d0b7.vir,1
8bd0baaea3ffa9402e6d170b45a8cad6.vir,0
8bd1be4735d62feb5b885382c2634e2e.vir,0
8bd32e1117fc6c7c59f94edaaffbf622.vir,1
8be04f1b4985d07d5799b14fc68171ff.vir,1
8bea06f0000211e71e3a3670055706b8.vir,0
8bfea6a0096e865ad3aedfde87803942.vir,1
8bff4becbc2174067ccf0e3913956d2a.vir,1
8c03001057f8db8cff165d94398ac760.vir,0
8c0315a40643c66326e3153b7968b03d.vir,1
8c0d2725bb6a17e1d5afd168a4c36b06.vir,1
8c140547d481b3eb79e9696d0abb6a3a.vir,1
8c1520a04e9dc8c62c2b2a1576af4a90.vir,1
8c1e9a1e0ae2e3e8a941b07391fd67e6.vir,0
8c1efda211d19f26b573c07dd68fcd24.vir,1
8c25b4c4812aba998a0f11b4bb3a8094.vir,1
8c2cb08701204f908dab8f0a66f30d6f.vir,1
8c2fbb8053f2859cbfb0c4816d1778f7.vir,1
8c31b3edf042745043e6b30eaf136d23.vir,1
8c3716c37757f7fc51c7147d4e9d4f5d.vir,0
8c3bcbb166582b507fdb0126b31f2ea4.vir,1
8c4f2338ae14e4ca2a94cf5797d12f88.vir,0
8c548bc807b97bfdebc64ab0e325d082.vir,1
8c569bdf76e88b4265f5c06f61255ffc.vir,0
8c67dd52a384322f803cb7e33554dc46.vir,1
8c6888cf9e2e199658b4e52ee9be00b1.vir,1
8c71eefa830e61f924817cd5a1c76634.vir,1
8c72aec8c89003868b5df8dbe1203ecf.vir,1
8c747832c377758595f2ec21f305f333.vir,0
8c7fb4fe5dc86f8457052d649df4104d.vir,1
8c81103fe00a04812afb6cc18d4df195.vir,1
8c8f7b39907cbf1b21847970e592eb28.vir,0
8c912bc520f4d7e2e6395801ef806b03.vir,0
8c97b1328aa35f62c652758c933340f6.vir,1
8c9de86b16ce2aaee46be2edc6f9b0cb.vir,0
8cad050386374850a65a3f3b03b64209.vir,1
8cb701d20a71b580769ce7cc9317352c.vir,0
8cba37dd56f4eaa2c9fae8647d7510d5.vir,1
8ccdbf39d257f977a56d90a09ad26b0e.vir,1
8cd1f02b6a4e22ae375702bef8e28f3b.vir,0
8cd622a409429a6e4afc00638a1459c9.vir,1
8cda7cd829f0c77920c525f43c787776.vir,1
8ce1dd2ed38e380fed58e8865a78f33b.vir,0
8ce407651d82fef73200ca0a5eb77efd.vir,1
8ce5181132cc75367a5f4cd9f664bf9b.vir,1
8cf0634686aa353e986babeb7cc1edb7.vir,1
8cf342c35c2724275c845f5654f01341.vir,1
8cf571c27339576d4ce512473937de85.vir,0
8d0803019453902abf4a8c9a80aa33d7.vir,1
8d08bce019fea32fa582fb8f4495f65b.vir,1
8d0e0f7fd7bce9ec9cee832831693bde.vir,1
8d0e32e63f8aeec4bcff48808a97c055.vir,0
8d18aaa5312e97fd7c36e40dfa5fb182.vir,1
8d2209ee482894a5ce8a38ee47190440.vir,1
8d2639b3c31efe98c4f07996f94543f1.vir,1
8d36f5795891f33c304dec926a6428ef.vir,1
8d39ecc2a152b6b9b85c6f5e15567acb.vir,0
8d3bd99f3fdece5227591f7be0694d74.vir,0
8d40645833e2518d5152d469e66d353b.vir,1
8d474ff8cee10f6bad43bd7163cee9f8.vir,1
8d530049d46bf1e78efa4503075e55de.vir,0
8d534d0eacba0dce59fed3790e4e26e3.vir,1
8d55d16a9428e08c903919347b4c62bf.vir,1
8d56dbc2a5abc148719e2c8ef649c666.vir,1
8d5cc176061a1431a31c275e1ef1ab73.vir,1
8d5e9aacce1995a1d8a5e5f0f4dbd07f.vir,1
8d6ed6d6d0efcf3907a31079831d40aa.vir,0
8d70aea65401023bcbbce75e57d8f42f.vir,1
8d88911e062ae3b6d8033ed0c96077ef.vir,1
8d8f2b41e56e2a67bf5db6080b3e508c.vir,1
8d9f0649a9f422cb37be5c0b89744c63.vir,0
8da42eb10195bca83ab4898abbe3eb45.vir,1
8da4cbbba4b44068a5e8bf4df00b02ca.vir,1
8db748d4278455adeedfebf067360a34.vir,1
8db91b1f68b53fa52f9123d58fbbf2bf.vir,0
8db9e448e19211404e3bde4c7b6f65d3.vir,1
8dbb8ced6c80af987a9a7b474d12770b.vir,1
8dc44e4cdfc50d983bf2d755dec6782a.vir,1
8dced000929c60c2d31b57f75378ec90.vir,1
8dd1ff889fbdb1bfa48dd099819ba3b1.vir,0
8dd585123b2f115202ab5e7f0a7705a4.vir,1
8de7138f3a3141ae013933e47bde4f1d.vir,0
8dead67cfedfa33aca6e0e13e041d506.vir,1
8def6e94de7324bff48e76f2d21192cf.vir,1
8df89e7cac60ca71339cf63b09a6427c.vir,1
8dfa504bfe03a402ce7b42ba99053801.vir,0
8dffc12504341773bab4ab1aea316beb.vir,1
8e027ea186bd20ee139bfbce59ac4f81.vir,1
8e0f01511f2cbc2c10c616bdccdcd08e.vir,1
8e1452d7713207322034aa7f1bf19a14.vir,0
8e161186db8ef5793ce8a2b40cbe188b.vir,0
8e1b3947205c9fd9bafe90493fccb170.vir,1
8e21dfa3076825156e9e587da1bbc43f.vir,0
8e3b1a6719d0cc80d9c8408538dac345.vir,1
8e3b22ba4427b405e7f1df3f9cca98f2.vir,0
8e3c9766a87606edb6e5646f2a79d809.vir,1
8e4603d525d13c181cb92ce933641544.vir,1
8e50060d1e7b665be480e630b9ce7500.vir,0
8e549ecf653f8b9a78fb1fc097b482aa.vir,1
8e5e696abf0055d2ee9a48ef552e61ed.vir,1
8e5f6459d38c7efb45e5c26ed3a42cda.vir,0
8e5fc929c01420d454948bbe58c1ad3e.vir,1
8e64ab827fc1d899cf3e1f7c54af2a12.vir,0
8e69a68f5839ea177d46aa0ed5e18e4f.vir,1
8e72af3de3913813a3a39713ecdcde6d.vir,1
8e8017eefcb6f573aff14a2b17df05d6.vir,1
8e82ce0e623664b76ef06a1d39845ccf.vir,0
8e978177933912ea211bb15ed5560a89.vir,1
8e9c835a2f59229f0d9367ea40792b5c.vir,1
8e9ddbe2a1172e528beb1eb9abba4867.vir,0
8ea1cd7deebfd4a1aa743b92ca1cf2ad.vir,1
8ea54b935c510bd8cd0ca9eb44998436.vir,0
8ec68a74ed0c5f0aab4ee45547010aa1.vir,1
8ed033d53b0ee4e6214416c95386e807.vir,1
8ed5ca8122c7f9c1bf7bb5fa1a8b3641.vir,0
8ed907d7e73c77801b31a793b7c25ca2.vir,1
8ee10098a627a3b3a20877616888d2db.vir,1
8ee470d31a76f7f32359c56b3bf0a9e0.vir,1
8ee998fc9e420b6dec0d5155f053b92f.vir,1
8eec733a83b5786b8d60b8039c0c95c3.vir,0
8ef3ea0bb879e1ec5b74aec1303b1421.vir,1
8ef64d1f01305ea03e45473477a93e37.vir,1
8f06e46200e317e03487d75c8682757e.vir,0
8f1db9a5de2db86f7731c153f9a6a6e6.vir,0
8f2808cd6a39636b2a93402ca66840f2.vir,1
8f29cd9ee47ff87c83798d1a59c7872b.vir,1
8f2cb15c25233614049f10a3e1834948.vir,1
8f332640fd5e714c3d06ea8c35d74458.vir,1
8f3de3301bc3d6b8c0ce935281fe207a.vir,0
8f3e855eb05162b85bd53b2c6231e45f.vir,1
8f3ea6d378014533732cbeb0a697645e.vir,1
8f407ed30eeb5c0e91ec0213e2aecdac.vir,1
8f4b777eebe9158b4df5527a87a6067d.vir,1
8f4de799e1d3abcb21bb0f501eb28bc7.vir,1
8f564dfaebffc91c1b8767fd6f6bcf02.vir,0
8f6e028f2edd48e8f66f0141d298cb7e.vir,1
8f70539ee60318946ad2a7e4b49eea57.vir,1
8f72e964bf197b94058677a43fb3cc83.vir,0
8f76a323e86fe965429aa0c5f4764722.vir,0
8f7cb2b8a4e42dc4b1885cd05ff944e2.vir,1
8f7f9ef658d1d9db4781284ca2907db9.vir,1
8f852b5641b00a45fcd974cfa88a729b.vir,1
8f9401e9ad52246e8b0698f04e2eb063.vir,1
8f9586b6d2ae1271023129e9ba511b62.vir,1
8fa43f8ccc658559029fec80a2ec8420.vir,1
8fa5473866ae81cc3efcefc61d129e3c.vir,1
8fa6e8ef31d9a82e6168be1312a5a358.vir,0
8fa89dd9c0483abe8d0e3252bb6dfa62.vir,1
8faa629401596f6e990fbbd7f3e7f248.vir,1
8faa87e95ed403ba87160a730073b058.vir,1
8fac9f28885d4c93bda34d503977812d.vir,1
8fb3acdb102b7e7be448312e66322006.vir,1
8fb73b46bbe06ddfc8c27f29bc5ac4a5.vir,1
8fbb7cb74bea7239007348f880bac2c2.vir,1
8fc64a3ec9fd09a325b74a3ffd34a0c0.vir,0
8fd092d6b3e3c71c5b3bec637713bc12.vir,1
8fd1f4befe34d0bc351718704384cc33.vir,1
8fd4fb35e1e33c7d62c8cfcb5af510c8.vir,1
8fd97fa293519be02a63865c4a387ae6.vir,1
8fe16004a6054c2a7c4905316a884071.vir,0
8fe2f3fd19827c7b837c32cd5b6678ae.vir,1
8ff0eca71d93983b9c1c3233f2480388.vir,1
8ff603d68d69cfa98bf3a34443b4ecef.vir,0
900380829f5ad6e5b654a6c65f2a5ee8.vir,1
9004093b17cd19ecdd17a73624ae5554.vir,1
900c4df57e979430919816f3fc86eb13.vir,1
